priority,business_name,phone,phone_type,category,city,state,source,discovery_method,website,is_sole_proprietor,found_at
standard,ADAIXA WILBORN,813-562-4121,landline,"Psychologist, Health",TAMPA,FL,nppes,,,,
standard,AMELIA BINDAS,727-412-5878,landline,"Psychologist, Health",LARGO,FL,nppes,,,,
standard,BRENDA APAGUENO,239-424-1600,landline,"Psychologist, Health",CAPE CORAL,FL,nppes,,,,
standard,EMBODY HEALTH PSYCHOLOGY PA,3054823808,landline,"Psychologist, Health",AVENTURA,FL,nppes,,,,
standard,JACLYN FISHALOW,407-921-3447,landline,"Psychologist, Health",TEMPLE TERRACE,FL,nppes,,,,
standard,LAKEYTA GIVENS,904-947-1244,landline,"Psychologist, Health Service",,FL,,,,,
standard,TOUCH OF ROSE CARE & SUPPORT LLC,9048810107,landline,"Psychologist, Health Service",,FL,,,,,
standard,MICHELLE JOHNSON,2166478280,mobile,"Psychologist, Health Service",,FL,,,,,
standard,MICHELLE JOHNSON,239-939-4993,mobile,"Psychologist, Health Service",,FL,,,,,
standard,MICHELLE JOHNSON,352-234-5738,mobile,"Psychologist, Health Service",,FL,,,,,
standard,MICHELLE JOHNSON,352-426-2034,mobile,"Psychologist, Health Service",,FL,,,,,
standard,MICHELLE JOHNSON,561-221-3110,mobile,"Psychologist, Health Service",,FL,,,,,
standard,MICHELLE JOHNSON,727-726-7442,mobile,"Psychologist, Health Service",,FL,,,,,
standard,MICHELLE JOHNSON,772-370-9785,mobile,"Psychologist, Health Service",,FL,,,,,
standard,MICHELLE JOHNSON,9048589740,mobile,"Psychologist, Health Service",,FL,,,,,
standard,MICHELLE JOHNSON,954-467-4822,mobile,"Psychologist, Health Service",,FL,,,,,
standard,KAREN ARNOLD,352-214-0201,landline,"Psychologist, Health Service",,FL,,,,,
standard,ALBERT LAIRD,813-786-7976,landline,"Psychologist, Health Service",,FL,,,,,
standard,"ARROW PSYCHOLOGICAL & CONSULTING SERVICES, INC.",4072057770,landline,"Psychologist, Health Service",,FL,,,,,
standard,KEZIAH BUENO,448-201-2604,landline,"Psychologist, Health Service",PACE,FL,nppes,,,,
standard,AUSTIN AIBEL,305-505-4924,landline,"Psychologist, Health Service",CORAL GABLES,FL,nppes,,,,
standard,R RAMOS INC.,8133348058,landline,"Psychologist, Health Service",CLEARWATER,FL,nppes,,,,
standard,HORIZON WEST NEUROBEHAVIORAL HEALTH,4079061037,landline,"Psychologist, Health Service",WINDERMERE,FL,nppes,,,,
standard,GPS II,8134957769,landline,"Psychologist, Health Service",LONGBOAT KEY,FL,nppes,,,,
standard,MELISSA SINGLETON,904-962-8469,landline,"Psychologist, Health Service",JACKSONVILLE,FL,nppes,,,,
standard,RUSSELL MASTERSON,239-596-8416,landline,"Psychologist, Health Service",NAPLES,FL,nppes,,,,
