priority,business_name,phone,phone_type,category,city,state,source,discovery_method,website,is_sole_proprietor,found_at
standard,EVOLVE HEALTH SCIENCES,9723657756,,Esthetician Establishment,,TX,socrata:tdlr_all_licenses,,,,
standard,ESTHETICS BY LACI DBA PURE BEAUTY CO,9364046914,,Esthetician Establishment,,TX,socrata:tdlr_all_licenses,,,,
standard,EUROPEAN WAX CENTER,5123471929,,Esthetician Establishment,,TX,socrata:tdlr_all_licenses,,,,
standard,UPKEEP DALLAS LLC,8338392747,,Esthetician Establishment,,TX,socrata:tdlr_all_licenses,,,,
standard,WAXED BY WHITNEY,4102214063,,Esthetician Establishment,,TX,socrata:tdlr_all_licenses,,,,
standard,LOVE THY WAXER,5127400755,,Esthetician Establishment,,TX,socrata:tdlr_all_licenses,,,,
standard,CAYCEES ESTHETICS,4697718283,,Esthetician Establishment,,TX,socrata:tdlr_all_licenses,,,,
standard,B.A.B.E ESTHETICS & BODY,4099046496,,Esthetician Establishment,,TX,socrata:tdlr_all_licenses,,,,
standard,MT FORMATIONS,4695257178,,Esthetician Establishment,,TX,socrata:tdlr_all_licenses,,,,
standard,PRO LASH N BROW,7133846934,,Esthetician Establishment,,TX,socrata:tdlr_all_licenses,,,,
standard,RESTORE HYPER WELLNESS,9156378270,,Esthetician Establishment,,TX,socrata:tdlr_all_licenses,,,,
standard,SUGARING NYC RICHARDSON,2142387553,,Esthetician Establishment,,TX,socrata:tdlr_all_licenses,,,,
standard,SIMPLY POSH FACE & BODY SPA,9562269260,,Esthetician Establishment,,TX,socrata:tdlr_all_licenses,,,,
standard,EUROPEAN WAX CENTER,2105589200,,Esthetician Establishment,,TX,socrata:tdlr_all_licenses,,,,
standard,CLEAR LAKE MEDICAL SPA,2817627721,,Esthetician Establishment,,TX,socrata:tdlr_all_licenses,,,,
standard,FLAWLESS FACES MEDI SPA,5124613192,,Esthetician Establishment,,TX,socrata:tdlr_all_licenses,,,,
standard,THE WELLNESS DEN PLLC,6128037059,,Esthetician Establishment,,TX,socrata:tdlr_all_licenses,,,,
standard,RENOVERA MEDICAL WELLNESS & AESTHETIC SP,9562308333,,Esthetician Establishment,,TX,socrata:tdlr_all_licenses,,,,
standard,DERM AESTHETICS,9563108844,,Esthetician Establishment,,TX,socrata:tdlr_all_licenses,,,,
standard,SETTY PLASTICS AND AESTHETICS,2144932235,,Esthetician Establishment,,TX,socrata:tdlr_all_licenses,,,,
standard,SINFUL BLINK BEAUTY LLC,2107800036,,Esthetician Establishment,,TX,socrata:tdlr_all_licenses,,,,
standard,BE WELL PROPERTIES,5127189815,,Esthetician Establishment,,TX,socrata:tdlr_all_licenses,,,,
standard,SEVA DAY SPA,5125285663,,Esthetician Establishment,,TX,socrata:tdlr_all_licenses,,,,
standard,SHUBH BEAUTY,4694967339,,Esthetician Establishment,,TX,socrata:tdlr_all_licenses,,,,
standard,KW-4EVER YOUNG,2814148877,,Esthetician Establishment,,TX,socrata:tdlr_all_licenses,,,,
standard,ALIZA AESTHETICS,8329033404,,Esthetician Establishment,,TX,socrata:tdlr_all_licenses,,,,
