priority,business_name,phone,phone_type,category,city,state,source,discovery_method,website,is_sole_proprietor,found_at
standard,JACK DUNN,520-250-1140,landline,Neurological Surgery,,AZ,,,,,
standard,NEIL JOSHI,702-217-2353,landline,Neurological Surgery,,AZ,,,,,
standard,ROBIN HURLBERT,520-694-6144,landline,Neurological Surgery,,AZ,,,,,
standard,TAYLOR WARD,520-731-3666,landline,Neurological Surgery,,AZ,,,,,
standard,TEFF ASSOCIATES PLC,6145987462,landline,Neurological Surgery,,AZ,,,,,
standard,"AZ NEUROSURGERY & SPINE, PLLC",9284477463,landline,Neurological Surgery,,AZ,,,,,
standard,"HIGH DESERT SURGERY CENTER, L.L.C.",9282121479,landline,Neurological Surgery,,AZ,,,,,
standard,"PANACEA BRAIN AND SPINE, LLC",9284532211,landline,Neurological Surgery,,AZ,,,,,
standard,"ARIZONA NEUROSURGERY AND SPINE SPECIALISTS, PC",6022543151,landline,Neurological Surgery,,AZ,,,,,
standard,"WESTERN REGIONAL NEUROLOGY, LLC",8655310176,landline,Neurological Surgery,,AZ,,,,,
standard,"ARIZONA NEUROSURGERY & SPINE SPECIALISTS, PC",6022962502,landline,Neurological Surgery,,AZ,,,,,
standard,CUSHING NEUROSURGERY & SPINE PLLC,4804012448,landline,Neurological Surgery,,AZ,,,,,
standard,ARIZONA BRAIN AND SPINE TRAUMA PLLC,6026637346,landline,Neurological Surgery,,AZ,,,,,
standard,A GIANNI VISHTEH MD PC,4808272200,landline,Neurological Surgery,,AZ,,,,,
standard,EMUN ABDU,480-372-2113,landline,Neurological Surgery,,AZ,,,,,
standard,ROBERT BINA,602-521-3201,landline,Neurological Surgery,,AZ,,,,,
standard,LEE HWANG,623-562-5050,landline,Neurological Surgery,,AZ,,,,,
standard,"NEUROSURGICAL ASSOCIATES, LTD",6024062457,landline,Neurological Surgery,,AZ,,,,,
standard,PAUL LAPRADE,602-242-0299,landline,Neurological Surgery,,AZ,,,,,
standard,AMERICAN INJURY NETWORK,4806881894,landline,Neurological Surgery,,AZ,,,,,
standard,J ISKANDAR PLLC,4806874600,landline,Neurological Surgery,,AZ,,,,,
standard,"ARTURO CAMACHO MD, PLC",4807229760,landline,Neurological Surgery,,AZ,,,,,
standard,JORGE GONZALEZ-CRUZ,4803236293,landline,Neurological Surgery,SCOTTSDALE,AZ,nppes,,,,
standard,"TRI-STATE NEURO-SPINE INSTITUTE, P.L.C.",9287704515,landline,Neurological Surgery,FORT MOHAVE,AZ,nppes,,,,
standard,"JONATHAN KIRSCH,DO PC",6025472200,landline,Neuromusculoskeletal Medicine & OMM,,AZ,,,,,
standard,DAMIAN BUNDSCHUH,480-391-7631,landline,Neuromusculoskeletal Medicine & OMM,,AZ,,,,,
standard,LARRY VOELKER,480-419-1824,landline,Neuromusculoskeletal Medicine & OMM,,AZ,,,,,
standard,"CLYDE IMHOFF, JR.",928-782-4325,landline,Neuromusculoskeletal Medicine & OMM,,AZ,,,,,
standard,"DANIEL G. WILLIAMS, D.O., P.L.L.C.",5208676156,landline,Neuromusculoskeletal Medicine & OMM,,AZ,,,,,
standard,"TUCSON NEURO ASSOCIATES, LLC",5203337190,landline,Neuromusculoskeletal Medicine & OMM,,AZ,,,,,
standard,WILLIAM BROOKS,816-746-0128,landline,Neuromusculoskeletal Medicine & OMM,,AZ,,,,,
standard,LISA OLIVER,928-679-3911,landline,Neuromusculoskeletal Medicine & OMM,,AZ,,,,,
standard,"DIANE CLAWSON, D.O., P.C.",6235801144,landline,Neuromusculoskeletal Medicine & OMM,,AZ,,,,,
standard,ROGER ANDERSEN,520-836-3412,landline,Neuromusculoskeletal Medicine & OMM,,AZ,,,,,
standard,"BENJAMIN M. SUCHER, D.O., P.C.",4804837387,landline,Neuromusculoskeletal Medicine & OMM,,AZ,,,,,
standard,"ART OF HEALING SEDONA, LLC",+18003012820,,Neuromusculoskeletal Medicine & OMM,SEDONA,AZ,adapter:nppes,,,,
standard,INTEGRITY ADVANCED MEDICAL,2192189906,landline,"Neuromusculoskeletal Medicine, Sports Medicine",,AZ,,,,,
standard,ARIZONA ORTHOPAEDIC ASSOCIATES AT,6022884898,landline,"Neuromusculoskeletal Medicine, Sports Medicine",,AZ,,,,,
standard,ACCIDENT & INJURY SOLUTIONS,6024669664,landline,"Neuromusculoskeletal Medicine, Sports Medicine",,AZ,,,,,
standard,CARDINALEWAY MAZDA OF SUPERSTITION SPRINGS,14803554444,unknown,New Car Dealers,Mesa,AZ,official_business_licenses,,,,
standard,Honda of Superstition Springs,4803556900,unknown,New Car Dealers,Mesa,AZ,official_business_licenses,,,,
standard,Scout Motors Sales LLC,6029226098,unknown,New Car Dealers,Mesa,AZ,official_business_licenses,,,,
standard,BERGE TOYOTA,480-655-4400,unknown,New Car Dealers,Mesa,AZ,official_business_licenses,,,,
standard,Courtesy Chrysler Dodge Jeep Ram of Superstition Springs,480-565-5627,unknown,New Car Dealers,Mesa,AZ,official_business_licenses,,,,
standard,LARRY H MILLER NISSAN MESA,480-994-0301,unknown,New Car Dealers,Mesa,AZ,official_business_licenses,,,,
standard,EARNHARDT TOYOTA,4808079700,unknown,New Car Dealers,Mesa,AZ,official_business_licenses,,,,
standard,Courtesy Nissan of Mesa,480-324-8800,unknown,New Car Dealers,Mesa,AZ,official_business_licenses,,,,
standard,COULTER INFINITI,480-396-1500,unknown,New Car Dealers,Mesa,AZ,official_business_licenses,,,,
standard,SULLIVAN MOTOR COMPANY INC,480-559-6100,unknown,New Car Dealers,Mesa,AZ,official_business_licenses,,,,
standard,Cycle Gear,+18777929455,,New Car Dealers,Mesa,AZ,adapter:official_business_licenses,,,,
standard,Larry H. Miller Collision Center Mesa,+18553500764,,New Car Dealers,Mesa,AZ,adapter:official_business_licenses,,,,
standard,Ashton Woods Arizona,480-490-7182,unknown,New Housing For-Sale Builders,Mesa,AZ,official_business_licenses,,,,
standard,TMG Construction LLC,6235053957,unknown,New Housing For-Sale Builders,Mesa,AZ,official_business_licenses,,,,
standard,Kasha's Contracting,4805796391,unknown,New Multifamily Housing Construction (except For-Sale Builders),Mesa,AZ,official_business_licenses,,,,
standard,Ironmark West,602-641-3800,unknown,New Multifamily Housing Construction (except For-Sale Builders),Mesa,AZ,official_business_licenses,,,,
standard,NJ's Essential Home Services,6026712224,unknown,New Single-Family Housing Construction (except For-Sale Builders),Mesa,AZ,official_business_licenses,,,,
standard,MK Cabinetry,480-677-9829,unknown,New Single-Family Housing Construction (except For-Sale Builders),Mesa,AZ,official_business_licenses,,,,
standard,"CRAFT HOMES, LLC",480-953-5832,unknown,New Single-Family Housing Construction (except For-Sale Builders),Mesa,AZ,official_business_licenses,,,,
standard,The Catholic Sun,(602) 354-2139,osm_harvested,Newspaper,Phoenix,AZ,osm_overpass,,,,
standard,Arizona Daily Sun,(928) 774-4545,osm_harvested,Newspaper,Flagstaff,AZ,osm_overpass,,,,
standard,Apache Junction Gold Canyon News,(480) 982-6397,osm_parallel,Newspaper,Apache Junction,AZ,osm_parallel,,,,
standard,Semanario ZETA,(526) 646-8169,osm_parallel,Newspaper,Tijuana,AZ,osm_parallel,,,,
standard,Global Justice Center,(202) 540-8336,osm_harvested,Ngo,Tucson,AZ,osm_overpass,,,,
standard,"Catholic Community Services of Southern Arizona, Inc.",(520) 330-6988,osm_harvested,Ngo,Tucson,AZ,osm_overpass,,,,
standard,Pinal Gila Community Child Services,(888) 723-7321,osm_parallel,Ngo,Casa Grande,AZ,osm_parallel,,,,
standard,Friends of the Verde River,(928) 641-6013,osm_parallel,Ngo,Cottonwood,AZ,osm_parallel,,,,
standard,Blue Martini,(480) 638-2583,osm_parallel,Nightclub,Phoenix,AZ,osm_parallel,,,,
standard,The Western Club Yuma,(928) 919-7269,osm_parallel,Nightclub,Yuma,AZ,osm_parallel,,,,
standard,Las Pulgas Bar,(664) 685-9594,osm_parallel,Nightclub,Tijuana,AZ,osm_parallel,,,,
standard,"AFC OF AVONDALE, PLLC",6238820600,landline,Non-Pharmacy Dispensing Site,,AZ,,,,,
standard,"THE PAIN CENTER OF ARIZONA, PC",6232416152,landline,Non-Pharmacy Dispensing Site,,AZ,,,,,
standard,ARTHRITIS CONSULTANTS PC,6232194040,landline,Non-Pharmacy Dispensing Site,,AZ,,,,,
standard,"AFC OF PEORIA, PLLC",6234862424,landline,Non-Pharmacy Dispensing Site,,AZ,,,,,
standard,SOUTHWEST FOOT INSTITUTE INC,6023408686,landline,Non-Pharmacy Dispensing Site,,AZ,,,,,
standard,ARIZONA ONCOLOGY ASSOCIATES PC,5208860206,landline,Non-Pharmacy Dispensing Site,,AZ,,,,,
standard,"ARIZONA UROLOGY SPECIALISTS, PLLC",5207955830,landline,Non-Pharmacy Dispensing Site,,AZ,,,,,
standard,"CHOOSE HEALTH NOW CONSULTING, LLC",4802555983,landline,Non-Pharmacy Dispensing Site,,AZ,,,,,
standard,HEAD TO TOE HEALTHCARE PLC,5205450202,landline,Non-Pharmacy Dispensing Site,,AZ,,,,,
standard,BANNER HEALTH,9708214000,landline,Non-Pharmacy Dispensing Site,,AZ,,,,,
standard,SUMMIT HEALTHCARE ASSOCIATION,9285376389,landline,Non-Pharmacy Dispensing Site,,AZ,,,,,
standard,ARIZONA ONCOLOGY ASSOCIATES PC,5203906189,landline,Non-Pharmacy Dispensing Site,,AZ,,,,,
standard,"FOCUS OPTICAL, LLC",9284533777,landline,Non-Pharmacy Dispensing Site,,AZ,,,,,
standard,"ARIZONA UROLOGY SPECIALISTS, PLLC",6022221900,landline,Non-Pharmacy Dispensing Site,,AZ,,,,,
standard,"ARIZONA UROLOGY SPECIALISTS, PLLC",4806612662,landline,Non-Pharmacy Dispensing Site,,AZ,,,,,
standard,"AFC OF PHOENIX, PLLC",6022964060,landline,Non-Pharmacy Dispensing Site,,AZ,,,,,
standard,CARDIOVASCULAR CONSULTANTS LTD,5205087829,landline,Non-Pharmacy Dispensing Site,,AZ,,,,,
standard,"ARIZONA DIGESTIVE HEALTH, PC",4806001393,landline,Non-Pharmacy Dispensing Site,,AZ,,,,,
standard,"ARIZONA ONCOLOGY ASSOCIATES, PC",6022832345,landline,Non-Pharmacy Dispensing Site,,AZ,,,,,
standard,"AFC OF QUEEN CREEK, PLLC",4808829105,landline,Non-Pharmacy Dispensing Site,,AZ,,,,,
standard,HONORHEALTH,6234346467,landline,Non-Pharmacy Dispensing Site,,AZ,,,,,
standard,RM ALLIANCE FAMILY HEALTH CTR INC,6028662843,landline,Non-Pharmacy Dispensing Site,,AZ,,,,,
standard,QUOGEN LLC,4806851027,landline,Non-Pharmacy Dispensing Site,,AZ,,,,,
standard,INTEL CORPORATION,2165899400,landline,Non-Pharmacy Dispensing Site,,AZ,,,,,
standard,ARIZONA ONCOLOGY ASSOCIATES PC,6234873723,landline,Non-Pharmacy Dispensing Site,,AZ,,,,,
standard,"HEALING THERAPEUTICS, LLC",4806861818,landline,Non-Pharmacy Dispensing Site,,AZ,,,,,
standard,DESERT ORTHOPEDICS CENTER PLLC,+18778214657,,Non-Pharmacy Dispensing Site,GLENDALE,AZ,adapter:nppes,,,,
standard,M & S TRANSPORTATION,8016280022,landline,Non-emergency Medical Transport (VAN),,AZ,,,,,
standard,ERIK MARANGO,207-409-0895,landline,Non-emergency Medical Transport (VAN),,AZ,,,,,
standard,RATASHIA BAHE,480-329-8618,landline,Non-emergency Medical Transport (VAN),,AZ,,,,,
standard,ASM HOME CARE LLC,3362555507,landline,Non-emergency Medical Transport (VAN),,AZ,,,,,
standard,DABAIWA WORLD LLC,6026685461,landline,Non-emergency Medical Transport (VAN),,AZ,,,,,
standard,YOSAFAT BERHANE,623-703-2294,landline,Non-emergency Medical Transport (VAN),,AZ,,,,,
standard,ANGEL MEDICAL TRANS LLC,6027549317,landline,Non-emergency Medical Transport (VAN),,AZ,,,,,
standard,MAMS TRANSPORTATION LLC,6028009394,landline,Non-emergency Medical Transport (VAN),,AZ,,,,,
standard,BEST NON EMERGENCY MEDICAL TRANSPORTATION,6025078750,landline,Non-emergency Medical Transport (VAN),,AZ,,,,,
standard,MERCY MEDICAL TRANSPORTATION,6786625009,landline,Non-emergency Medical Transport (VAN),,AZ,,,,,
standard,AHMED DFAALLA,602-772-7051,mobile,Non-emergency Medical Transport (VAN),,AZ,,,,,
standard,ALL VALLEY MED TRANS LLC,6233086191,landline,Non-emergency Medical Transport (VAN),,AZ,,,,,
standard,MONICA CLEVELAND,520-993-9592,landline,Non-emergency Medical Transport (VAN),,AZ,,,,,
standard,FASTNGO TRANSPORTATION,3172669186,landline,Non-emergency Medical Transport (VAN),,AZ,,,,,
standard,PRECISION CARE TRANSPORT LLC,6027068002,landline,Non-emergency Medical Transport (VAN),,AZ,,,,,
standard,"RHINO'S MED. TRANS, LLC",6232188371,landline,Non-emergency Medical Transport (VAN),,AZ,,,,,
standard,ROYAL EXPRESS LLC,6023911001,landline,Non-emergency Medical Transport (VAN),,AZ,,,,,
standard,"SECOND GENERATION, INC.",5203876559,mobile,Non-emergency Medical Transport (VAN),,AZ,,,,,
standard,MUJICA DOS FRONTERAS,6024350518,mobile,Non-emergency Medical Transport (VAN),,AZ,,,,,
standard,SEMAS PETERSON,602-321-6821,landline,Non-emergency Medical Transport (VAN),,AZ,,,,,
standard,RITZY TRANSPORTATION LLC,4802782192,landline,Non-emergency Medical Transport (VAN),,AZ,,,,,
standard,ROADRUNNER MEDICAL TRANSPORTATION SERVICE,6234342185,landline,Non-emergency Medical Transport (VAN),,AZ,,,,,
standard,TRUE TO CARE LLC,6239801868,landline,Non-emergency Medical Transport (VAN),,AZ,,,,,
standard,ROSE PEDAL LLC,6232552106,mobile,Non-emergency Medical Transport (VAN),,AZ,,,,,
standard,SAFE & SECURE TRANSPORTATION LLC,3139004286,landline,Non-emergency Medical Transport (VAN),,AZ,,,,,
standard,M&M MEDICAL TRANSPORTATION,6023942609,landline,Non-emergency Medical Transport (VAN),,AZ,,,,,
standard,TRUE TO CARE LLC,6026903619,landline,Non-emergency Medical Transport (VAN),,AZ,,,,,
standard,HEALTH RIDES LLC,8012965100,landline,Non-emergency Medical Transport (VAN),,AZ,,,,,
standard,"GSD TRANSIT, LLC",6027803744,landline,Non-emergency Medical Transport (VAN),,AZ,,,,,
standard,KHALID IBRAHIM,202-320-4390,landline,Non-emergency Medical Transport (VAN),,AZ,,,,,
standard,VIACARE TRANSPORT LLC,6027279217,landline,Non-emergency Medical Transport (VAN),,AZ,,,,,
standard,RAAD IBRAHIM,602-903-9417,landline,Non-emergency Medical Transport (VAN),,AZ,,,,,
standard,YABIS LLC,6026870242,landline,Non-emergency Medical Transport (VAN),,AZ,,,,,
standard,SAN TAN BEHAVIORAL HEALTH SVCS,4807732384,landline,Non-emergency Medical Transport (VAN),,AZ,,,,,
standard,"DESERT BREEZE TRANSPORTATION, LLC",6023084502,landline,Non-emergency Medical Transport (VAN),,AZ,,,,,
standard,MOUSSA KOULBOU,480-747-2977,landline,Non-emergency Medical Transport (VAN),,AZ,,,,,
standard,ALSHAM LLC,6026090449,landline,Non-emergency Medical Transport (VAN),,AZ,,,,,
standard,MANASIR LLC,4805271744,landline,Non-emergency Medical Transport (VAN),,AZ,,,,,
