priority,business_name,phone,phone_type,category,city,state,source,discovery_method,website,is_sole_proprietor,found_at
standard,RACHAEL SHADELL,501-286-6075,mobile,"Speech-Language Pathologist,",CABOT,CABOT,nppes,,,,
standard,JOSE BRUNO,787-745-4899,mobile,Family Medicine,CAGUAS,CAGUAS,nppes,,,,
standard,MARIE MARCANO-ORTIZ,939-579-0155,mobile,General Practice,CAGUAS,CAGUAS,nppes,,,,
standard,INEZ ALFARO,787-286-2470,mobile,"Preventive Medicine, Preventive Medicine/Occupational Environmental Medicine",CAGUAS,CAGUAS,nppes,,,,
standard,INGRID CASAS DOLZ,787-653-0550,mobile,"Psychiatry & Neurology, Psychiatry",CAGUAS,CAGUAS,nppes,,,,
standard,CARLOS GONZALEZ MARTINEZ,787-653-3434,mobile,Student in an Organized Health Care Education/Training Program,CAGUAS,CAGUAS,nppes,,,,
standard,BRIANNA MILLSAPS,229-378-8110,mobile,Family Medicine,CAIRO,CAIRO,nppes,,,,
standard,CHANDRA JOHNSON,229-226-6530,mobile,"Social Worker, Clinical",CAIRO,CAIRO,nppes,,,,
standard,SLEEPBIGJOHN,8562948672,mobile,"Nurse Anesthetist, Certified Registered",CALAIS,CALAIS,nppes,,,,
standard,GAVIN BRUDERER,208-459-4641,mobile,Registered Nurse,CALDWELL,CALDWELL,nppes,,,,
standard,ANGELS BLESSING LLC,8643143023,mobile,"Clinic/Center, Occupational Medicine",CALHOUN FALLS,CALHOUN FALLS,nppes,,,,
standard,AMY PHARR,804-246-4942,mobile,Nurse Practitioner,CALLAO,CALLAO,nppes,,,,
standard,EAST COAST TELEPSYCHIATRY,8432992033,mobile,"Nurse Practitioner, Family",CALLAO,CALLAO,nppes,,,,
standard,ALMA FE HOUGHTON,360-882-2778,mobile,Internal Medicine,CAMAS,CAMAS,nppes,,,,
standard,AREA AGENCY ON AGING REGION 9 INC,18009454250,mobile,251B00000X,CAMBRIDGE,CAMBRIDGE,nppes,,,,
standard,CEDAR RIDGE BEHAVIORAL HEALTH SOLUTIONS LLC,8556927247,mobile,251S00000X,CAMBRIDGE,CAMBRIDGE,nppes,,,,
standard,DEBORAH MUENCH,508-579-0090,mobile,Behavior Analyst,CAMBRIDGE,CAMBRIDGE,nppes,,,,
standard,JACLYN DANG,617-432-1434,mobile,Dentist,CAMBRIDGE,CAMBRIDGE,nppes,,,,
standard,"EMPALLO MEDICAL GROUP, P.A.",6172866874,mobile,"Internal Medicine, Advanced Heart Failure and Transplant Cardiology",CAMBRIDGE,CAMBRIDGE,nppes,,,,
standard,MSO DOC LLC,5086125273,mobile,Optometrist,CAMBRIDGE,CAMBRIDGE,nppes,,,,
standard,"BLUESKY TELEPSYCH, INC.",8882790002,mobile,"Psychiatry & Neurology, Psychiatry",CAMBRIDGE,CAMBRIDGE,nppes,,,,
standard,DEBORAH MADISON MUENCH COUNSELING LLC,5088127114,mobile,"Psychologist, Clinical",CAMBRIDGE,CAMBRIDGE,nppes,,,,
standard,OLIPHANT IMAGING AND CONSULTING,2069638154,mobile,"Radiology, Diagnostic Radiology",CAMBRIDGE,CAMBRIDGE,nppes,,,,
standard,CHRISTY CHARNEL,617-665-1000,mobile,Registered Nurse,CAMBRIDGE,CAMBRIDGE,nppes,,,,
standard,MARLAINE MONROIG GARCIA,617-665-1183,mobile,Student in an Organized Health Care Education/Training Program,CAMBRIDGE,CAMBRIDGE,nppes,,,,
standard,MARIE JOCELYN AGBUYA,207-236-4197,mobile,Physical Therapist,CAMDEN,CAMDEN,nppes,,,,
standard,RAJ SHAH,888-499-8779,mobile,"Radiology, Diagnostic Radiology",CAMDEN,CAMDEN,nppes,,,,
standard,HANNAH DIASTI,800-826-6737,mobile,Student in an Organized Health Care Education/Training Program,CAMDEN,CAMDEN,nppes,,,,
standard,BRITTANY DAVIS,407-484-7740,mobile,Behavior Technician,CAMERON,CAMERON,nppes,,,,
standard,BRITTANY DAVIS,561-762-6799,mobile,Behavior Technician,CAMERON,CAMERON,nppes,,,,
standard,BRITTANY DAVIS,636-541-6515,mobile,Behavior Technician,CAMERON,CAMERON,nppes,,,,
standard,BRITTANY DAVIS,910-484-1711,mobile,Behavior Technician,CAMERON,CAMERON,nppes,,,,
standard,BLAKE BOWMAN,910-451-2208,mobile,Dentist,CAMP LEJEUNE,CAMP LEJEUNE,nppes,,,,
standard,CHANDLER GETZ,910-450-3578,mobile,Emergency Medicine,CAMP LEJEUNE,CAMP LEJEUNE,nppes,,,,
standard,KIMBERLY SAVOIA-MCHUGH,910-449-2649,mobile,Family Medicine,CAMP LEJEUNE,CAMP LEJEUNE,nppes,,,,
standard,ANASTASIA MERCER,910-449-3426,mobile,Family Medicine,CAMP LEJEUNE,CAMP LEJEUNE,nppes,,,,
standard,ANN MASON,910-450-3115,mobile,"Nurse Practitioner, Family",CAMP LEJEUNE,CAMP LEJEUNE,nppes,,,,
standard,ROBERT RUTTER,910-111-1111,mobile,"Radiology, Diagnostic Radiology",CAMP LEJEUNE,CAMP LEJEUNE,nppes,,,,
standard,CORY SCHNEIDER,407-455-4472,mobile,Nurse Practitioner,CAMPBELLSPORT,CAMPBELLSPORT,nppes,,,,
standard,KENNETH ALONSO,869-767-6146,,"Internal Medicine, Medical Oncology",BASSETERRE,CAMPS,adapter:nppes,,,,
standard,BD REAL ESTATE LLC,602-828-9640,mobile,Real Estate - Limited Liability,CAMPTON,CAMPTON,azre_licenses,,,,
standard,JOSE NICOLAS RAMIREZ,178-782-0461,mobile,Physician Assistant,CAMUY,CAMUY,nppes,,,,
standard,"INTEGRITY - HOMINY VALLEY, LLC",9045438382,mobile,Assisted Living Facility,CANDLER,CANDLER,nppes,,,,
standard,AUSTIN DYKES,828-365-1088,mobile,Physician Assistant,CANDLER,CANDLER,nppes,,,,
standard,"TELETHERAPY DIRECT, LLC",8886484372,mobile,225100000X,CANFIELD,CANFIELD,nppes,,,,
standard,PANTHERX SPECIALTY LLC,8557268479,mobile,3336S0011X,CANFIELD,CANFIELD,nppes,,,,
standard,RENOVA TELEMED,7872250890,mobile,General Practice,CANOVANAS,CANOVANAS,nppes,,,,
standard,DORMARIE COLON,772-985-4438,mobile,Interpreter,CANOVANAS,CANOVANAS,nppes,,,,
standard,BELDEN INJURY CENTER,8883171480,mobile,111N00000X,CANTON,CANTON,nppes,,,,
standard,UNITED HEALTH CLINICAL RESEARCH LIMITED LLC,8005270336,mobile,174400000X,CANTON,CANTON,nppes,,,,
standard,"HERITAGE HHC (ABG), LLC",8553264790,mobile,251E00000X,CANTON,CANTON,nppes,,,,
standard,"RESPIRATORY EQUIPMENT AND SUPPLY, I",8002520099,mobile,332BX2000X,CANTON,CANTON,nppes,,,,
standard,"STEEL VALLEY DIVERSIFIED, INC",8887455771,mobile,335V00000X,CANTON,CANTON,nppes,,,,
