priority,business_name,phone,phone_type,category,city,state,source,discovery_method,website,is_sole_proprietor,found_at
standard,Starbucks,(218) 724-3034,osm_harvested,Cafe,Duluth,MN,osm_overpass,,,,
standard,The Snooty Fox Tea Shop,(218) 464-0237,osm_harvested,Cafe,Duluth,MN,osm_overpass,,,,
standard,Dovetail Cafe and Marketplace,(218) 481-7888,osm_harvested,Cafe,Duluth,MN,osm_overpass,,,,
standard,Duluth Coffee Company Cafe & Roastery,(218) 221-6643,osm_harvested,Cafe,Duluth,MN,osm_overpass,,,,
standard,The Loch Café & Games,(214) 606-1104,osm_harvested,Cafe,Duluth,MN,osm_overpass,,,,
standard,Starbucks,(218) 722-6132,osm_harvested,Cafe,Duluth,MN,osm_overpass,,,,
standard,Shake-It,(218) 624-5662,osm_harvested,Cafe,Duluth,MN,osm_overpass,,,,
standard,Wussow's Concert Cafe,(218) 624-5957,osm_harvested,Cafe,Duluth,MN,osm_overpass,,,,
standard,Sutherland CBD,(218) 464-1002,osm_harvested,Cannabis,Duluth,MN,osm_overpass,,,,
standard,Legacy Cannabis Duluth,(218) 720-0747,osm_harvested,Cannabis,Duluth,MN,osm_overpass,,,,
standard,Kolar Toyota,(218) 293-4204,osm_harvested,Car,Hermantown,MN,osm_overpass,,,,
standard,Kolar Chevrolet Buick GMC Cadillac,(218) 727-7481,osm_harvested,Car,Hermantown,MN,osm_overpass,,,,
standard,NorthStar Ford,(218) 727-3673,osm_harvested,Car,Duluth,MN,osm_overpass,,,,
standard,Volkswagen of Duluth,(218) 722-6989,osm_harvested,Car,Hermantown,MN,osm_overpass,,,,
standard,NAPA Auto Parts,(218) 623-6272,osm_harvested,Car Parts,Duluth,MN,osm_overpass,,,,
standard,Enterprise,(715) 395-9900,osm_harvested,Car Rental,Superior,MN,osm_overpass,,,,
standard,Zenith Auto Glass,(218) 275-5555,osm_harvested,Car Repair,Duluth,MN,osm_overpass,,,,
standard,Hansen's Auto Care,(218) 723-8236,osm_harvested,Car Repair,Duluth,MN,osm_overpass,,,,
standard,Wicklund Collision Center,(218) 624-4987,osm_harvested,Car Repair,Duluth,MN,osm_overpass,,,,
standard,The Shop,(218) 628-1800,osm_harvested,Car Repair,Duluth,MN,osm_overpass,,,,
standard,Jimmy's Nuts & Bolts,(218) 628-2505,osm_harvested,Car Repair,Duluth,MN,osm_overpass,,,,
standard,Valvoline,(218) 206-6031,osm_harvested,Car Repair,Hermantown,MN,osm_overpass,,,,
standard,Accurate Auto Repair,(218) 720-2886,osm_harvested,Car Repair,Hermantown,MN,osm_overpass,,,,
standard,Safelite AutoGlass,(877) 664-8932,osm_harvested,Car Repair,Duluth,MN,osm_overpass,,,,
standard,Valvoline,(218) 723-8462,osm_harvested,Car Repair,Duluth,MN,osm_overpass,,,,
standard,Happy Time Daycare Center,(218) 722-0927,osm_harvested,Childcare,Duluth,MN,osm_overpass,,,,
standard,Marcus Duluth Cinema,(218) 729-0335,osm_harvested,Cinema,Duluth,MN,osm_overpass,,,,
standard,Marcus Lakes Cinema,(218) 729-0334,osm_harvested,Cinema,Hermantown,MN,osm_overpass,,,,
standard,Essentia Health-Proctor Clinic,(218) 576-0200,osm_harvested,Clinic,Proctor,MN,osm_overpass,,,,
standard,Jersey City Screen Printing and Embroidery,(218) 722-8906,osm_harvested,Clothes,Hermantown,MN,osm_overpass,,,,
standard,Damage Boardshop,(218) 724-4027,osm_harvested,Clothes,Duluth,MN,osm_overpass,,,,
standard,Lots For Tots & Tweens,(218) 722-2028,osm_harvested,Clothes,Duluth,MN,osm_overpass,,,,
standard,Boot Barn,(218) 514-2200,osm_harvested,Clothes,Duluth,MN,osm_overpass,,,,
standard,Duluth Trading Company,(218) 481-7580,osm_harvested,Clothes,Duluth,MN,osm_overpass,,,,
standard,Arco Coffee Company,(715) 392-4771,osm_harvested,Coffee,Superior,MN,osm_overpass,,,,
standard,Rocky Mountain Chocolate Factory,(218) 722-1700,osm_harvested,Confectionery,Duluth,MN,osm_overpass,,,,
standard,Environmental Troubleshooters,(800) 470-3536,osm_harvested,Consulting,Duluth,MN,osm_overpass,,,,
standard,Holiday,(218) 628-8000,osm_harvested,Convenience,Proctor,MN,osm_overpass,,,,
